tag,title,brand,link,price,summary,image_url,image_urls,description,warning_description,package_contents_description,ingredients_description,key_features_description,flavors_description,specifications_description,performance_description,disposable_description,why_description,innovation_description,preference_description,enjoyment_description,compatibility_description,coil_description,battery_description,puffs_description,nicotine_description,e_liquid_description,prefilled_description,devices_description,airflow_description,heating_element_description,operation_description,charging_description,screen_description,links_description,colors_description,returns_description,options_description,size_description,pods_description,hardware_description,wattage_description,faqs_description,disposable,rechargeable,battery,mesh,usb,adjustable
bulk-e-liquid,Bulk E-Liquid,"PerfectVape Eliquid, E-juice and More",https://perfectvape.com/bulk-e-liquid/,$15.49 - $266.30,We are offering a cost effective method of buying pre-made e-liquid at wholesale prices! All e-liquid is made ready to order and intended for further manufacture.  Steeping is recommended for enhanced flavor. For unflavored nicotine see: Nicotine...,https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/132/7741/perfectvape-bulk-e-liquid__18778.1713326832.jpg?c=2,[],"Warranty Information

We are offering a cost effective method of buying pre-made e-liquid at wholesale prices!

All e-liquid is made ready to order and intended for further manufacture.
Steeping is recommended for enhanced flavor.
For unflavored nicotine see:
Nicotine Base - Nicselect
or Salt Nicotine Solution
USP Propylene Glycol, USP Kosher grade palm-derived glycerin, USP Nicotine, Natural and artificial flavoring from TFA, FW, FlavourArt and Capella.
Some flavors, when used in high concentration, can cause damage to plastic tanks.  We have placed an * by the flavors we believe may fall into this category, but there may be more that are not marked. Vaping using a glass tank is recommend.
For some flavors including Menthol, Cinnamon, and Cinnamon Heats it is recommended that a high PG solution is ordered to avoid re-crystallization.
Due to personal preferences/tastes we do not take refunds, returns, or exchanges on e-liquids. All purchases are final.

APPLE BOMB

: Blend of Apple flavors
APPLE PIE CUSTARD

: Apple Pie and Vanilla Custard
AQUA BERRY

: Watermelon, Strawberry, and Blueberry blend
BAHAMA MAMA

: Tropical Citrus blend
BANANA BERRY

: Fruity Creamy Banana blend
BANANA CREAM PIE

: Banana Cream with a Custard Pie flavor
BANANA HAMMOCK

: Tropical and Banana flavors mixed with Cream
BARBARIAN

: Sweet Cheesecake Tobacco Cream
BEETLEJUICE

: Juicy Grape blend
BLACK CHERRY TOBACCO

: **
BLUE DRAGON

: Fruity Blueberry blend
BLUE RAZZLE:

Blueberry and Razzleberry
BLUEBERRY CHEESECAKE

: **
BLUEBERRY POMEGRANATE

: **
BANANA SPLIT

: **
BLUEBERRY (SWEET)

: **
BUSTY BLONDE

: Pineapple Cherry dessert
BUTTER CUP

: **
BUTTERY NIPPLE

: Butterscotch & Irish Cream
CANABERRY CRUSH

: Strawberry Cantaloupe Menthol
CARAMEL APPLE

: **
CARAMEL CREME:

Bavarian Cream and Caramel
CARIBBEAN

: Coconut Pineapple Rum
CEREAL SMASH

: Marshmallow Fruit Berry Cereal
CHERRY CHEESECAKE

: **
CHEWY WATERMELON

: Watermelon Bubble Gum
CHOCOLATE MINT

: **
CINNAMON SUGAR BEAR

: Gummy Cinnamon candy
CLOVE TOBACCO

: Clove Cinnamon Tobacco
COBRA

: Creamy Pear candy
COCONUT JOY

: Chocolate & Coconut
COWBOY MENTHOL
: Cowboy Tobacco & Menthol
CUPID
: Banana Pineapple Citrus blend
FUNBIRTHDAYFETTI CAKE
: Sweet Vanilla Cake/dessert
DRAGON’S BLOOD
: Dragon Fruit & Cream
DK MENTHOL
: DK Tobacco & Menthol
DRAGON’S EGGS
: Dragon Fruit & Mixed Berry Blend
DRAGON WILD
: Dragon Fruit, Blueberry & Assorted Fruit blend
DAIRY MAIDEN
: Milky Strawberry Custard
EXTREME MENTHOL
: Menthol & RY4
FIRE & ICE
: Cinnamon & Mint
FRANK 'N BARRY
: Strawberry Hazelnut Cream
FRANKENSENSE

: Strawberry
Hazelnut
Funny Taffy
: Strawberry Taffy Blend
FUNKY MONKEY
: Banana mixed with Peanut Butter & Caramel
GAMBOL
: Apple Custard dessert blend
GENERAL CUSTARD
: Apple Pie Custard with a hint of Tobacco
GRAPE TART SLUSHIE:
Sweet Grape drink
GREMELIN:
Raspberry Lemon Mango mix
GLAZED AND CONFUSED:
Vanilla Cake flavor
GOATS MILK:
Sweet Strawberry Cream Cake
GALAXY:
Sweet Vanilla Orange Cream
GOLDEN:
Creamy Custard Fruit dessert
GOOD MORNING:
Pear Marshmallow Tea
HAPPY DRAGON:
Passion and Dragon Fruity mix
HAWAIIAN RON’S:
Sweet, Fruity Pina Colada Cream
HONEY PEAR:
Sweet Pear mix
HONEYBADGER:
Fruity Tobacco with a slight Menthol flavor
HULK:
Candy Apple and Grape mix
HOT WATER:
Cinnamon and Watermelon
HONEYBEE TOBACCO:
Sweet Vanilla Tobacco
ICY HOT:
Cinnamon and Menthol
KARMA:
Sweet Strawberry Creamy dessert
KEY LIME YOGURT:
**
LEMON POUND CAKE:
Sweet Lemon Vanilla Cake
LIVEWIRE:
Mellow Dew and Orange
LADY SMURF:
Sour Blueberry Cream
LUSH ICE:
Candy Watermelon and Menthol
M-80:
Pineapple Energy Drink
MALIBU SUNRISE:
Sweet Orange, Coconut, and Tropical Fruit blend
MONTANA REDS
: Our go-to Tobacco flavor.  Mainly a Ry4 and Cowboy/Western blend
MELON MANIA
:  Mixture of Melon flavors
MILKY HONEY
:  Dairy and Sweetness mixed together
NEW WAVE
: Ry4 and Menthol
ORBIT:
Sweet Fruity Bubble Gum
ORANGE DREAMSICLE:
Creamy Orange and Vanilla
PAVLOVA CAKE:
Berry Lemon Cake
PEARAMEL:
Fruity mix of Pear and Caramel
P.M.S.:
Peach, Mango, Strawberry
PEPPERMINT CRUSH:
Peppermint and Menthol
PUMPKIN PIE DELIGHT:
Pumpkin Pie
PUMPKIN LATTE:
**
PIXIE STICK:
**
PURPLE HOOTER:
Raspberry and Energy Drink
PAPA SMURF:
Strawberry and Blueberry mixed with Vanilla Bean
PINK STARBURN:
Strawberry Watermelon Candy
RASPBERRY DOUGHNUT:
**
RAZZLEDAZZLE SMOOTHIE:
Sweet Razzleberry Drink
RED TYPE LIGHT:
Light Tobacco (Red Type) flavor
RUM & COKE:
**
RIPTIDE:
Pretty Sweet Strawberry Blueberry flavor with a hint of Menthol
SCYTHE:
Sweetened Strawberry Yogurt blend
SEX ON THE BEACH:
Peach Citrus Berry blend
STRIPTEASE:
Apple Citrus Berry blend
SHARK BITE:
Sweet Raspberry with a slight Cherry blend
SPICE JAM:
Clove Cinnamon and Vanilla
SWEET TOBACCO:
Tobacco mixed Vanilla and Sweetener
SAPPHIRE:
Blueberry Vanilla Pomegranate
STRAWBERRY LEMONADE:
**
STRAWBERRY DAIQUIRI:
Key Lime and Strawberry
STRAWBERRY MILKSHAKE:
Sweet Strawberry Dairy mix
STRAWBERRY SHERB:
Sweet Strawberry Fruit mix
STRAWBERRY YOYO:
Creamy and Sweet Strawberry
STRAWBERRY CHEESECAKE:
**
Strawkishi:

Strawberry Kiwi mix
SWEETIE PIE:
Sweet Fruit Dessert
SUMMER PARTY:
Fruity Lemonade
TIGER’S BLOOD:
Strawberries & Cream, and Coconut
TRES LECHE CAKE:
Sweet Dairy Cinnamon Cake
TROPIC THUNDER:
Tropical Fruit blend
Tropic Tea:

Fruity Tea blend
UNICORN (MILK):
Sweet Strawberry Cheesecake Cream
VERY BERRY:
Mixed Berry blend
YELLOW YOGURT
: Berry Lemonade Yogurt
YELLOW SUBMARINE

:  Sweet Berry blend Lemonade
ZOMBIE BLOOD

: Sweet Gummy Strawberry with a hint of Menthol
**-Flavor profile very similar to name.
View All
Close
Warranty Information

This product does not carry a warranty.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marshmallow-tfa,Marshmallow TFA,Flavor Apprentice (TFA) Vape Juice Flavors & Concentrates,https://perfectvape.com/marshmallow-tfa/,$3.99 - $134.72,"Water soluble. A light, sweet marshmallow - good for blending with other flavors.
Ingredients:Natural Flavor, Propylene Glycol, Water *** Note: This flavor contains 'custard' ingredients: Acetoin & Acetylpropionyl",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/2482/8479/tfa-marshmallow-tfa__95263.1713328467.jpg?c=2,[],"Water soluble.
A light, sweet marshmallow - good for blending with other flavors.
Ingredients:Natural Flavor, Propylene Glycol, Water
*** Note: This flavor contains 'custard' ingredients: Acetoin & Acetylpropionyl
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lemonade-natural-fw,Lemonade (Natural) FW,Flavor West E-Juice and Flavors,https://perfectvape.com/lemonade-natural-fw/,$11.71 - $65.06,"All-natural water soluble Lemonade flavoring.
Ingredients: Natural and/or Artificial Flavoring, Propylene Glycol and Alcohol. USP Kosher Grade Flavoring. Usage Rate .25 to .50 All Flavoring Diacetyl Free!",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/2268/7984/fw-lemonade-natural-fw__00768.1713328018.jpg?c=2,"['https://cdn11.bigcommerce.com/s-nlylv/images/stencil/400x400/products/2268/7984/fw-lemonade-natural-fw__00768.1713328018.jpg?c=2', 'https://cdn11.bigcommerce.com/s-nlylv/images/stencil/400x400/products/2268/7325/fw-lemonade-natural-fw__00105.1713328018.jpg?c=2']","All-natural water soluble Lemonade flavoring.
Ingredients: Natural and/or Artificial Flavoring, Propylene Glycol and Alcohol. USP Kosher Grade Flavoring. Usage Rate .25 to .50 All Flavoring Diacetyl Free!
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jagerbomb-fw,Jagerbomb FW - Water Soluble Flavoring,Flavor West E-Juice and Flavors,https://perfectvape.com/jagerbomb-fw/,$11.56 - $64.22,"Flavor/Aroma: Licorice
Color: Clear
Country of Origin: USA
Solubility: Soluble in water",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/2264/6922/fw-jagerbomb-fw__40081.1713328018.jpg?c=2,[],"Flavor/Aroma: Licorice
Color: Clear
Country of Origin: USA
Solubility: Soluble in water
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strawberry-kiwi-fw,Strawberry Kiwi FW,Flavor West E-Juice and Flavors,https://perfectvape.com/strawberry-kiwi-fw/,$9.45 - $52.53,"Strawberry Kiwi flavor is a delicious blend mix of fresh strawberry and kiwi flavoring. The duo combination in a single flavor offers a great taste without any sweetener.
Type: Strawberry kiwi Water Soluble Flavoring.
Ingredients: Natural and...",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/2261/6832/fw-strawberry-kiwi-fw__90789.1713328014.jpg?c=2,[],"Strawberry Kiwi flavor is a delicious blend mix of fresh strawberry and kiwi flavoring. The duo combination in a single flavor offers a great taste without any sweetener.
Type: Strawberry kiwi Water Soluble Flavoring.
Ingredients: Natural and Artificial Flavoring, Propylene Glycol and Ethanol.
USP Kosher Grade Flavoring.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grape-soda-fw,Grape Soda FW - Water Soluble Flavoring,Flavor West E-Juice and Flavors,https://perfectvape.com/grape-soda-fw/,$9.91 - $55.03,"Cinnamon Roll Water Soluble Flavoring.
Ingredients: Natural and Artificial Flavoring and Propylene Glycol. USP Kosher Grade Flavoring.",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1977/7415/fw-grape-soda-fw__64787.1713327580.jpg?c=2,[],Cinnamon Roll Water Soluble Flavoring.,,,"Natural and Artificial Flavoring and Propylene Glycol. USP Kosher Grade Flavoring.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cookie-butter-fw,Cookie Butter FW - Water Soluble Flavoring,Flavor West E-Juice and Flavors,https://perfectvape.com/cookie-butter-fw/,$11.11 - $61.71,"Flavor/Aroma: Cookie Butter
Color: Dark Brown
Country of Origin: USA
Solubility: Soluble in water",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1976/7321/fw-cookie-butter-fw__39125.1713327579.jpg?c=2,[],"Flavor/Aroma: Cookie Butter
Color: Dark Brown
Country of Origin: USA
Solubility: Soluble in water
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
birthday-cake-fw,Birthday Cake FW - Water Soluble Flavoring,Flavor West E-Juice and Flavors,https://perfectvape.com/birthday-cake-fw/,$10.96 - $60.88,"Flavor/Aroma: Cake
Color: Brown
Country of Origin: USA
Solubility: Soluble in water",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1975/7566/fw-birthday-cake-fw__61325.1713327579.jpg?c=2,[],"Flavor/Aroma: Cake
Color: Brown
Country of Origin: USA
Solubility: Soluble in water
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monkey-fart-fw,Monkey Fart FW,Flavor West E-Juice and Flavors,https://perfectvape.com/monkey-fart-fw/,$12.25 - $68.03,"Flavor/Aroma: Peanut Butter and Fruit
Color: Clear Brown
Country of Origin: USA
Solubility: Soluble in water",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1974/7513/fw-monkey-fart-fw__43961.1713327578.jpg?c=2,[],"Flavor/Aroma: Peanut Butter and Fruit
Color: Clear Brown
Country of Origin: USA
Solubility: Soluble in water
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strawberry-ripe-tfa-new,Strawberry (Ripe) TFA,,https://perfectvape.com/strawberry-ripe-tfa-new/,$4.99 - $173.04,"This is a fresh, natural strawberry flavor, a bit different than the original. Ingredients: Natural and Artificial Flavors, Propylene Glycol",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1600/6737/strawberry-ripe-tfa__96843.1713327236.jpg?c=2,[],"This is a fresh, natural strawberry flavor, a bit different than the original.
Ingredients: Natural and Artificial Flavors, Propylene Glycol
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wintergreen-fw-out-of-stock,Wintergreen FW **OUT OF STOCK**,Flavor West E-Juice and Flavors,https://perfectvape.com/wintergreen-fw-out-of-stock/,$9.00 - $50.02,"Perfectly long-lasting Wintergreen flavor gives you the punchy and refreshing feeling of arrival in your treats. Type: Sweet tarts Water soluble flavoring.
Ingredients: Natural and Artificial Flavoring, and Propylene Glycol. USP Kosher Grade Flavoring...",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1554/6303/fw-wintergreen-fw__01017.1713327222.jpg?c=2,[],"Perfectly long-lasting Wintergreen flavor gives you the punchy and refreshing feeling of arrival in your treats. Type: Sweet tarts Water soluble flavoring.
Ingredients: Natural and Artificial Flavoring, and Propylene Glycol. USP Kosher Grade Flavoring. All Flavoring Diacetyl Free!
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spearmint-fw,Spearmint FW,Flavor West E-Juice and Flavors,https://perfectvape.com/spearmint-fw/,$12.16 - $67.56,"Spearmint All Natural Water Soluble Flavoring.
Ingredients: Natural Flavoring and Propylene Glycol. USP Kosher Grade Flavoring.",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1553/7108/fw-spearmint-fw__79069.1713327222.jpg?c=2,[],"Spearmint All Natural Water Soluble Flavoring.
Ingredients: Natural Flavoring and Propylene Glycol. USP Kosher Grade Flavoring.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acetyl-pyrazine-tfa,Acetyl Pyrazine TFA,,https://perfectvape.com/acetyl-pyrazine-tfa/,$7.99 - $278.10,"Manufacturer: TFA
ALERT: in cold weather this product can crystallize Taste description: This is Acetyl Pyrazine at 5% in Propylene Glycol at 10.00 ppm.  Roasted, nutty, bready and yeasty, with popcorn and corn chip...",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1508/7794/acetyl-pyrazine-tfa__56295.1713327203.jpg?c=2,[],"Manufacturer: TFA
ALERT: in cold weather this product can crystallize
Taste description:
This is Acetyl Pyrazine at 5% in Propylene Glycol at 10.00 ppm.  Roasted, nutty, bready and yeasty, with popcorn and corn chip nuances good for graham cracker flavors (enhancer)
Mosciano, Gerard P&F 17, No. 1, 41, (1992)
CAS #
22047-25-2
FEMA #
3126
Can use up to 10.0000 ppm in the flavor. (refers to the undiluted material)
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pineapple-juicy-tfa,Pineapple (Juicy) TFA,Flavor Apprentice (TFA) Vape Juice Flavors & Concentrates,https://perfectvape.com/pineapple-juicy-tfa/,$4.99 - $154.50,"Water soluble.A bright pineapple flavor that's less likely to separate than our original Pineapple Flavor!Ingredients: Artificial Flavors, Propylene Glycol",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1199/6470/tfa-pineapple-juicy-tfa__33125.1713327080.jpg?c=2,[],"Water soluble.
A bright pineapple flavor that's less likely to separate than our original Pineapple Flavor!
Ingredients: Artificial Flavors, Propylene Glycol
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crunchy-cereal-tfa,Crunchy Cereal Flavor TFA,Flavor Apprentice (TFA) Vape Juice Flavors & Concentrates,https://perfectvape.com/crunchy-cereal-tfa/,$4.99 - $145.53,"Ingredients: Natural and Artificial Flavors, Propylene Glycol, Ethyl Alcohol. Water soluble.",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/1169/7252/tfa-crunchy-cereal-tfa__52137.1713327073.jpg?c=2,[],"Ingredients: Natural and Artificial Flavors, Propylene Glycol, Ethyl Alcohol. Water soluble.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flavour-art-tob-concentrate,Flavour Art Tob. Concentrate,FlavourArt Vape Juice Concentrates,https://perfectvape.com/flavour-art-tob-concentrate/,$7.99,"Authentic FlavourArt tob. flavor concentrate in 4oz. bottle.
 
If you are a wholesale customer looking for genuine Flavour Art flavors we do not carry, let us know!
 
Cowboy Blend:  The taste of the open plains of last frontier, this...",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/963/7092/flavourart-flavour-art-tob-concentrate__60660.1713327054.jpg?c=2,[],"Authentic FlavourArt tob. flavor concentrate in 4oz. bottle.
If you are a wholesale customer looking for genuine Flavour Art flavors we do not carry, let us know!
Cowboy Blend:  The taste of the open plains of last frontier, this is a light and dry tob. flavor with a hint of sweetness and an ideal base for developing your own recipes.  Compliments tob. citrus, and mint flavorings.
Dark Vapure:  Strong and dark, with a hint of cocoa.  Use this flavor by itself, or combine it with other flavors to develop your own recipe.  Great to add strength to other tob. flavors, or if you add hints of chocolate, cola, cherry or vanilla to give it a sweeter undertone.
Desert Ship:  Smooth and flavorful Turkish blend.  Used to spice up other tob. flavors, or develop your own unique mix of flavors by adding some spice, herbal or citrus flavors.  Just imagine a ship in the desert and choose some appropriate spices to accentuate this classic popular flavor.
Latakia:  With its strong, smoky, and nottoosweet aroma, Latakia provides a robust pipe flavor.  Mixes well with mints and spices.
Maxx Blend:  rich aroma of a rolling tob. with slight notes of spice.  Complimented with hints of mint, spice, or floral flavors.  Mimics the flavor of the very popular brand starting with the same letter.
Perique Black:  One of the harshest tob. flavors available, has hints of pepper and salsa.  Combine with milder tob., a small amount of mint or citrus flavor, or strong spices.
RY4:  A longtime favorite flavor with a hint of caramel and vanilla.  Slightly sweet flavor that is perfect for an all day vape.  Compliments dark flavors like chocolate, coffee, cola, and even desserts.
Virginia: A veritable masterpiece of flavor design.  Delicate and sophisticated tob. flavor.  Can mellow out the woodiness, or calm down the spiciness of other strong flavors.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graham-cracker-clear-tfa,Graham Cracker (Clear) Flavor TFA,Flavor Apprentice (TFA) Vape Juice Flavors & Concentrates,https://perfectvape.com/graham-cracker-clear-tfa/,$3.99 - $115.00,"Water soluble.
This version of graham cracker does not contain caramel color. It is translucent, but does have a slight amber color.
Ingredients: Natural and Artificial Flavor, Propylene Glycol, Water, Ethyl Alcohol",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/948/6556/tfa-graham-cracker-clear-tfa__17782.1713327050.jpg?c=2,[],"Water soluble.
This version of graham cracker does not contain caramel color.
It is translucent, but does have a slight amber color.
Ingredients: Natural and Artificial Flavor, Propylene Glycol, Water, Ethyl Alcohol
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rice-crunchies-tfa-out-of-stock,Rice Crunchies TFA **OUT OF STOCK**,Flavor Apprentice (TFA) Vape Juice Flavors & Concentrates,https://perfectvape.com/rice-crunchies-tfa-out-of-stock/,$4.99 - $162.23,"This sweet toasted rice cereal flavor is just like the real thing!  Ingredients: Artificial Flavors, Propylene Glycol. Water Soluble.",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/910/7628/tfa-rice-crunchies-tfa__98124.1713327047.jpg?c=2,[],"This sweet toasted rice cereal flavor

is just like the real thing!",,,"Artificial Flavors, Propylene Glycol.
Water Soluble.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pear-candy-tfa,Pear Candy TFA,Flavor Apprentice (TFA) Vape Juice Flavors & Concentrates,https://perfectvape.com/pear-candy-tfa/,$2.99 - $130.60,"A more candylike alternative to standard Pear Flavor! ingredients: Natural and Artificial Flavors, Propylene Glycol. Water soluble.",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/879/7589/tfa-pear-candy-tfa__45217.1713327041.jpg?c=2,[],"A more candylike alternative to standard Pear Flavor!
ingredients: Natural and Artificial Flavors, Propylene Glycol. Water soluble.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mint-candy-tfa,Mint Candy TFA,Flavor Apprentice (TFA) Vape Juice Flavors & Concentrates,https://perfectvape.com/mint-candy-tfa/,$4.99 - $154.50,"This mint really does taste like the mint you find in soft mint candies you get at the end of your meal at a restaurant.   Ingredients:Natural & Artificial Flavor, Propylene Glycol. Water soluble.",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/878/7488/tfa-mint-candy-tfa__34354.1713327041.jpg?c=2,[],"This mint really does taste like the mint you find in soft mint candies you get at the end of your meal at a restaurant.
Ingredients:Natural & Artificial Flavor, Propylene Glycol.
Water soluble.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lucky-leprechaun-tfa,Lucky Leprechaun TFA - Marshmallow Cereal Flavor,Flavor Apprentice (TFA) Vape Juice Flavors & Concentrates,https://perfectvape.com/lucky-leprechaun-tfa/,$2.99 - $127.00,"Are you feeling lucky? A marshmallow cereal flavor much like the popular children's cereal! Ingredients: Natural and Artificial Flavors, Propylene glycol. Water soluble.",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/877/8010/tfa-lucky-leprechaun-tfa__21626.1713327040.jpg?c=2,[],"Are you feeling lucky? A marshmallow cereal flavor much like the popular children's cereal!
Ingredients: Natural and Artificial Flavors, Propylene glycol. Water soluble.
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt-water-taffy-fw,Salt Water Taffy FW,Flavor West E-Juice and Flavors,https://perfectvape.com/salt-water-taffy-fw/,$9.45 - $52.53,"Your next vape session will taste like a day at the boardwalk with our Salt Water Taffy flavor concentrate from Flavor West (FW). Enjoy that sweet, tangy flavor you remember from childhood whenever your vape. This flavor concentrate is water-soluble and...",https://cdn11.bigcommerce.com/s-nlylv/images/stencil/590x590/products/863/6603/fw-salt-water-taffy-fw__92970.1713327038.jpg?c=2,"['https://cdn11.bigcommerce.com/s-nlylv/images/stencil/400x400/products/863/6603/fw-salt-water-taffy-fw__92970.1713327038.jpg?c=2', 'https://cdn11.bigcommerce.com/s-nlylv/images/stencil/400x400/products/863/7195/fw-salt-water-taffy-fw__15947.1713327038.jpg?c=2']","Your next vape session will taste like a day at the boardwalk with our Salt Water Taffy flavor concentrate from Flavor West (FW). Enjoy that sweet, tangy flavor you remember from childhood whenever your vape.
This flavor concentrate is water-soluble and contains natural and artificial flavorings. It is USP Kosher Grade, diacetyl-free, and independently laboratory-tested. Choose from 4 oz, 16 oz, and 32 oz sizes, and ask us about wholesale pricing on large order quantities. Experiment with our other",,,,,"to create your dream e-juice recipe. PerfectVape has all the authentic equipment, supplies, and products you need for a satisfying vape experience!
View All
Close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
